"","Subject","Comp","Period","Inv","OtherInv","Payoff","OtherPayoff"
"1735",1799,1,18,11.9,10.6,19.3101,20.499275
"1736",1799,1,29,17,12.1,19.582755,33.23342
"1737",1799,1,26,14.5,13.8,27.12542,28.916755
"1738",1799,1,24,12.9,14,27.36962,24.991255
"1739",1799,1,3,6,4,-1.076,-6.334
"1740",1799,1,25,13,13.9,27.197155,25.25122
"1741",2386,1,6,12,14,26.594,22.78
"1742",2386,1,28,16,20,43.616,24.648
"1743",2386,1,7,12,17,33.0755,19.288
"1744",2386,1,5,12,16,30.904,21.008
"1745",2386,1,2,12,12,22.328,22.328
"1746",2386,1,13,24,24,41.696,41.696
"1747",2386,1,14,26,26,41.914,41.914
"1748",2386,1,16,26,26,41.914,41.914
"1749",2386,1,10,18,18,35.882,35.882
"1750",2386,1,19,25,20,20,56.4675
"1751",2386,1,22,24,20,24.848,52.888
"1752",2386,1,23,24,22,33.25,48.4039999999999
"1753",2386,1,25,24,22,33.25,48.4039999999999
"1754",2386,1,26,16,20,43.616,24.648
"1755",2386,1,3,28,12,-36.328,57.688
"1756",2386,1,29,16,18,37.898,29.548
"1757",2386,1,8,14,12,22.78,26.594
"1758",2386,1,9,16,15,29.4035,32.728
"1759",2386,1,11,20,20,38.68,38.68
"1760",2386,1,12,22,22,40.6179999999999,40.6179999999999
"1761",2386,1,15,26,28,51.108,31.418
"1762",2386,1,17,26,24,32.764,50.186
"1763",2386,1,18,26,25,37.3335,46.328
"1764",2386,1,20,25,20,20,56.4675
"1765",2386,1,21,20,24,52.888,24.848
"1766",2386,1,24,24,24,41.696,41.696
"1767",2386,1,1,12,28,57.688,-36.328
"1768",2386,1,27,18,18,35.882,35.882
"1769",2386,1,4,28,18,-7.55799999999998,68.212
"1770",2386,1,30,16,18,37.898,29.548
"1771",2387,1,29,18,16,29.548,37.898
"1772",2387,1,28,20,16,24.648,43.616
"1773",2387,1,27,18,18,35.882,35.882
"1774",2387,1,6,14,12,22.78,26.594
"1775",2387,1,4,18,28,68.212,-7.55799999999998
"1776",2387,1,7,17,12,19.288,33.0755
"1777",2387,1,30,18,16,29.548,37.898
"1778",2387,1,5,16,12,21.008,30.904
"1779",2387,1,14,26,26,41.914,41.914
"1780",2387,1,15,28,26,31.418,51.108
"1781",2387,1,2,12,12,22.328,22.328
"1782",2387,1,13,24,24,41.696,41.696
"1783",2387,1,22,20,24,52.888,24.848
"1784",2387,1,23,22,24,48.4039999999999,33.25
"1785",2387,1,24,24,24,41.696,41.696
"1786",2387,1,1,28,12,-36.328,57.688
"1787",2387,1,3,12,28,57.688,-36.328
"1788",2387,1,11,20,20,38.68,38.68
"1789",2387,1,12,22,22,40.6179999999999,40.6179999999999
"1790",2387,1,8,12,14,26.594,22.78
"1791",2387,1,10,18,18,35.882,35.882
"1792",2387,1,19,20,25,56.4675,20
"1793",2387,1,20,20,25,56.4675,20
"1794",2387,1,16,26,26,41.914,41.914
"1795",2387,1,17,24,26,50.186,32.764
"1796",2387,1,26,20,16,24.648,43.616
"1797",2387,1,18,25,26,46.328,37.3335
"1798",2387,1,21,24,20,24.848,52.888
"1799",2387,1,25,22,24,48.4039999999999,33.25
"1800",2387,1,9,15,16,32.728,29.4035
"1801",2388,1,7,18,18,35.882,35.882
"1802",2388,1,29,12,14,26.594,22.78
"1803",2388,1,2,18,15,26.3975,38.072
"1804",2388,1,6,18,26,61.658,5.57799999999996
"1805",2388,1,28,13,12,22.832,24.4555
"1806",2388,1,1,20,10,3.93000000000003,34.34
"1807",2388,1,5,28,18,-7.55799999999998,68.212
"1808",2388,1,27,10,12,19.652,18.106
"1809",2388,1,9,16,15,29.4035,32.728
"1810",2388,1,30,12,12,22.328,22.328
"1811",2388,1,8,16,18,37.898,29.548
"1812",2388,1,4,18,17,32.7095,37.168
"1813",2388,1,16,16,10,15.466,26.908
"1814",2388,1,26,10,10,16.09,16.09
"1815",2388,1,3,18,16,29.548,37.898
"1816",2388,1,14,14,16,32.676,26.594
"1817",2388,1,23,14,18,37.69,23.258
"1818",2388,1,25,10,10,16.09,16.09
"1819",2388,1,10,16,20,43.616,24.648
"1820",2388,1,13,17,14,25.204,35.1775
"1821",2388,1,12,15,20,43.46,21.1675
"1822",2388,1,15,13,10,18.28,21.4495
"1823",2388,1,17,10,16,26.908,15.466
"1824",2388,1,19,16,10,15.466,26.908
"1825",2388,1,22,16,18,37.898,29.548
"1826",2388,1,21,15,18,38.072,26.3975
"1827",2388,1,24,16,10,15.466,26.908
"1828",2388,1,11,17,20,43.216,28.1395
"1829",2388,1,20,10,18,30.602,10.81
"1830",2388,1,18,12,10,18.106,19.652
"1831",2389,1,30,12,12,22.328,22.328
"1832",2389,1,6,26,18,5.57799999999996,61.658
"1833",2389,1,4,17,18,37.168,32.7095
"1834",2389,1,7,18,18,35.882,35.882
"1835",2389,1,5,18,28,68.212,-7.55799999999998
"1836",2389,1,29,14,12,22.78,26.594
"1837",2389,1,2,15,18,38.072,26.3975
"1838",2389,1,3,16,18,37.898,29.548
"1839",2389,1,13,14,17,35.1775,25.204
"1840",2389,1,28,12,13,24.4555,22.832
"1841",2389,1,27,12,10,18.106,19.652
"1842",2389,1,26,10,10,16.09,16.09
"1843",2389,1,1,10,20,34.34,3.93000000000003
"1844",2389,1,8,18,16,29.548,37.898
"1845",2389,1,16,10,16,26.908,15.466
"1846",2389,1,9,15,16,32.728,29.4035
"1847",2389,1,17,16,10,15.466,26.908
"1848",2389,1,10,20,16,24.648,43.616
"1849",2389,1,14,16,14,26.594,32.676
"1850",2389,1,25,10,10,16.09,16.09
"1851",2389,1,24,10,16,26.908,15.466
"1852",2389,1,18,10,12,19.652,18.106
"1853",2389,1,22,18,16,29.548,37.898
"1854",2389,1,15,10,13,21.4495,18.28
"1855",2389,1,12,20,15,21.1675,43.46
"1856",2389,1,21,18,15,26.3975,38.072
"1857",2389,1,23,18,14,23.258,37.69
"1858",2389,1,20,18,10,10.81,30.602
"1859",2389,1,11,20,17,28.1395,43.216
"1860",2389,1,19,10,16,26.908,15.466
"1861",2390,1,9,12,10,18.106,19.652
"1862",2390,1,7,10,12,19.652,18.106
"1863",2390,1,6,14,10,17.898,23.258
"1864",2390,1,8,11.8,10,18.00448,19.29382
"1865",2390,1,30,10,12,19.652,18.106
"1866",2390,1,29,19,15,24.0605,40.7605
"1867",2390,1,10,11.9,11,20.14702,21.072355
"1868",2390,1,4,17.1,10,13.18042,28.934255
"1869",2390,1,28,18,18,35.882,35.882
"1870",2390,1,3,21.6,3,-28.69378,-0.605920000000001
"1871",2390,1,26,16,16,32.224,32.224
"1872",2390,1,5,15.5,10,16.2825,25.991375
"1873",2390,1,11,10.9,11.1,19.389425,19.234825
"1874",2390,1,1,5.5,10,3.4225,8.23637499999999
"1875",2390,1,12,11.3,10,17.65338,18.400295
"1876",2390,1,17,12,10,18.106,19.652
"1877",2390,1,2,17.8,24,55.25168,15.65662
"1878",2390,1,14,10.2,10,16.39168,16.44422
"1879",2390,1,27,17,17,34.1605,34.1605
"1880",2390,1,25,15,15,30.0725,30.0725
"1881",2390,1,13,10.8,10.1,17.353535,17.67634
"1882",2390,1,22,13,12,22.832,24.4555
"1883",2390,1,16,11,10,17.376,17.8655
"1884",2390,1,15,10,10,16.09,16.09
"1885",2390,1,19,12,10,18.106,19.652
"1886",2390,1,18,12,10.1,18.316055,19.83862
"1887",2390,1,23,13,13,25.1245,25.1245
"1888",2390,1,21,12,13,24.4555,22.832
"1889",2390,1,24,14,14,27.706,27.706
"1890",2390,1,20,12,12,22.328,22.328
"1891",2391,1,11,11.1,10.9,19.234825,19.389425
"1892",2391,1,12,10,11.3,18.400295,17.65338
"1893",2391,1,7,12,10,18.106,19.652
"1894",2391,1,8,10,11.8,19.29382,18.00448
"1895",2391,1,4,10,17.1,28.934255,13.18042
"1896",2391,1,30,12,10,18.106,19.652
"1897",2391,1,6,10,14,23.258,17.898
"1898",2391,1,14,10,10.2,16.44422,16.39168
"1899",2391,1,10,11,11.9,21.072355,20.14702
"1900",2391,1,13,10.1,10.8,17.67634,17.353535
"1901",2391,1,5,10,15.5,25.991375,16.2825
"1902",2391,1,29,15,19,40.7605,24.0605
"1903",2391,1,9,10,12,19.652,18.106
"1904",2391,1,15,10,10,16.09,16.09
"1905",2391,1,28,18,18,35.882,35.882
"1906",2391,1,27,17,17,34.1605,34.1605
"1907",2391,1,3,3,21.6,-0.605920000000001,-28.69378
"1908",2391,1,19,10,12,19.652,18.106
"1909",2391,1,22,12,13,24.4555,22.832
"1910",2391,1,16,10,11,17.8655,17.376
"1911",2391,1,2,24,17.8,15.65662,55.25168
"1912",2391,1,26,16,16,32.224,32.224
"1913",2391,1,18,10.1,12,19.83862,18.316055
"1914",2391,1,23,13,13,25.1245,25.1245
"1915",2391,1,25,15,15,30.0725,30.0725
"1916",2391,1,17,10,12,19.652,18.106
"1917",2391,1,1,10,5.5,8.23637499999999,3.4225
"1918",2391,1,20,12,12,22.328,22.328
"1919",2391,1,21,13,12,22.832,24.4555
"1920",2391,1,24,14,14,27.706,27.706
"1921",2392,1,11,18,18,35.882,35.882
"1922",2392,1,10,18,27,64.9295,-0.71200000000006
"1923",2392,1,6,12,18,35.258,17.012
"1924",2392,1,9,15,20,43.46,21.1675
"1925",2392,1,12,18,17,32.7095,37.168
"1926",2392,1,13,17,16,31.164,35.0555
"1927",2392,1,8,16,14,26.594,32.676
"1928",2392,1,4,26,28,51.108,31.418
"1929",2392,1,5,28,12,-36.328,57.688
"1930",2392,1,30,14,16,32.676,26.594
"1931",2392,1,14,18,14,23.258,37.69
"1932",2392,1,7,12,14,26.594,22.78
"1933",2392,1,28,14,14,27.706,27.706
"1934",2392,1,29,14,16,32.676,26.594
"1935",2392,1,3,16,24,55.184,8.17599999999996
"1936",2392,1,26,12,14,26.594,22.78
"1937",2392,1,15,14,16,32.676,26.594
"1938",2392,1,27,13,14,27.428,25.2375
"1939",2392,1,2,26,20,14.596,60.058
"1940",2392,1,1,28,18,-7.55799999999998,68.212
"1941",2392,1,22,12,16,30.904,21.008
"1942",2392,1,23,14,11,20.3335,25.204
"1943",2392,1,16,15,15,30.0725,30.0725
"1944",2392,1,21,15,16,32.728,29.4035
"1945",2392,1,17,14,13,25.2375,27.428
"1946",2392,1,19,13,13,25.1245,25.1245
"1947",2392,1,24,14,12,22.78,26.594
"1948",2392,1,25,16,13,23.7955,32.068
"1949",2392,1,20,14,14,27.706,27.706
"1950",2392,1,18,12,12,22.328,22.328
"1951",2393,1,13,16,17,35.0555,31.164
"1952",2393,1,11,18,18,35.882,35.882
"1953",2393,1,6,18,12,17.012,35.258
"1954",2393,1,7,14,12,22.78,26.594
"1955",2393,1,12,17,18,37.168,32.7095
"1956",2393,1,14,14,18,37.69,23.258
"1957",2393,1,10,27,18,-0.71200000000006,64.9295
"1958",2393,1,15,16,14,26.594,32.676
"1959",2393,1,8,14,16,32.676,26.594
"1960",2393,1,9,20,15,21.1675,43.46
"1961",2393,1,30,16,14,26.594,32.676
"1962",2393,1,29,16,14,26.594,32.676
"1963",2393,1,4,28,26,31.418,51.108
"1964",2393,1,16,15,15,30.0725,30.0725
"1965",2393,1,5,12,28,57.688,-36.328
"1966",2393,1,28,14,14,27.706,27.706
"1967",2393,1,2,20,26,60.058,14.596
"1968",2393,1,3,24,16,8.17599999999996,55.184
"1969",2393,1,24,12,14,26.594,22.78
"1970",2393,1,17,13,14,27.428,25.2375
"1971",2393,1,1,18,28,68.212,-7.55799999999998
"1972",2393,1,26,14,12,22.78,26.594
"1973",2393,1,27,14,13,25.2375,27.428
"1974",2393,1,23,11,14,25.204,20.3335
"1975",2393,1,18,12,12,22.328,22.328
"1976",2393,1,19,13,13,25.1245,25.1245
"1977",2393,1,22,16,12,21.008,30.904
"1978",2393,1,25,13,16,32.068,23.7955
"1979",2393,1,21,16,15,29.4035,32.728
"1980",2393,1,20,14,14,27.706,27.706
"1981",2394,1,7,13.9,13,25.25122,27.197155
"1982",2394,1,10,28,17.9,-8.04074499999999,68.2006200000001
"1983",2394,1,11,18,15,26.3975,38.072
"1984",2394,1,30,14.9,14.2,28.00554,29.955635
"1985",2394,1,14,14.9,15,30.10882,29.807555
"1986",2394,1,6,13.7,18,37.46698,22.318295
"1987",2394,1,8,19.7,18.9,35.536885,39.920165
"1988",2394,1,13,28,14.9,-22.471945,65.27382
"1989",2394,1,5,20.7,18,29.63258,44.502695
"1990",2394,1,29,14.9,14.9,29.845525,29.845525
"1991",2394,1,15,14.9,14.9,29.845525,29.845525
"1992",2394,1,9,18,19.9,41.940055,31.90682
"1993",2394,1,12,14.9,28,65.27382,-22.471945
"1994",2394,1,28,18,14.9,26.083055,38.05882
"1995",2394,1,4,6.9,18.9,20.206325,-1.99727500000002
"1996",2394,1,3,18.9,28,68.06422,-3.20834499999999
"1997",2394,1,16,17,14.9,27.880555,35.39782
"1998",2394,1,22,18,14.9,26.083055,38.05882
"1999",2394,1,2,15.9,15,29.49542,32.461955
"2000",2394,1,26,14.5,14.9,29.941805,28.793445
"2001",2394,1,18,18.7,14.9,24.493985,39.928065
"2002",2394,1,21,14.9,14.9,29.845525,29.845525
"2003",2394,1,17,15.6,10,16.13032,26.17448
"2004",2394,1,25,14.3,14.9,29.956585,28.268065
"2005",2394,1,1,18,28,68.212,-7.55799999999998
"2006",2394,1,27,14.5,14.3,28.403945,28.944105
"2007",2394,1,23,25,14.9,-2.06744499999995,56.99382
"2008",2394,1,24,14.9,14.9,29.845525,29.845525
"2009",2394,1,19,18.7,21.9,47.579285,28.231765
"2010",2394,1,20,18.7,14.9,24.493985,39.928065
"2011",2395,1,11,15,18,38.072,26.3975
"2012",2395,1,7,13,13.9,27.197155,25.25122
"2013",2395,1,10,17.9,28,68.2006200000001,-8.04074499999999
"2014",2395,1,8,18.9,19.7,39.920165,35.536885
"2015",2395,1,13,14.9,28,65.27382,-22.471945
"2016",2395,1,12,28,14.9,-22.471945,65.27382
"2017",2395,1,16,14.9,17,35.39782,27.880555
"2018",2395,1,15,14.9,14.9,29.845525,29.845525
"2019",2395,1,9,19.9,18,31.90682,41.940055
"2020",2395,1,18,14.9,18.7,39.928065,24.493985
"2021",2395,1,6,18,13.7,22.318295,37.46698
"2022",2395,1,4,18.9,6.9,-1.99727500000002,20.206325
"2023",2395,1,17,10,15.6,26.17448,16.13032
"2024",2395,1,29,14.9,14.9,29.845525,29.845525
"2025",2395,1,14,15,14.9,29.807555,30.10882
"2026",2395,1,19,21.9,18.7,28.231765,47.579285
"2027",2395,1,30,14.2,14.9,29.955635,28.00554
"2028",2395,1,20,14.9,18.7,39.928065,24.493985
"2029",2395,1,26,14.9,14.5,28.793445,29.941805
"2030",2395,1,5,18,20.7,44.502695,29.63258
"2031",2395,1,28,14.9,18,38.05882,26.083055
"2032",2395,1,3,28,18.9,-3.20834499999999,68.06422
"2033",2395,1,27,14.3,14.5,28.944105,28.403945
"2034",2395,1,21,14.9,14.9,29.845525,29.845525
"2035",2395,1,2,15,15.9,32.461955,29.49542
"2036",2395,1,1,28,18,-7.55799999999998,68.212
"2037",2395,1,23,14.9,25,56.99382,-2.06744499999995
"2038",2395,1,25,14.9,14.3,28.268065,29.956585
"2039",2395,1,24,14.9,14.9,29.845525,29.845525
"2040",2395,1,22,14.9,18,38.05882,26.083055
"2041",2396,1,12,14,16,32.676,26.594
"2042",2396,1,20,18,20,42.26,31.642
"2043",2396,1,11,14,12,22.78,26.594
"2044",2396,1,8,16,26,61.034,-3.39600000000004
"2045",2396,1,10,28,14,-26.782,63.42
"2046",2396,1,19,20,16,24.648,43.616
"2047",2396,1,16,13,16,32.068,23.7955
"2048",2396,1,9,14,20,42.748,17.698
"2049",2396,1,13,15,22,48.892,13.7134999999999
"2050",2396,1,7,24,18,16.49,55.148
"2051",2396,1,6,12,24,48.584,-8.32000000000004
"2052",2396,1,17,10,16,26.908,15.466
"2053",2396,1,21,20,26,60.058,14.596
"2054",2396,1,14,22,4,-27.4760000000001,6.85
"2055",2396,1,22,20,20,38.68,38.68
"2056",2396,1,15,8,10,11.85,12.572
"2057",2396,1,23,20,14,17.698,42.748
"2058",2396,1,30,22,18,25.1779999999999,48.682
"2059",2396,1,5,24.6,12,-11.95408,49.93838
"2060",2396,1,4,22,16,17.5239999999999,49.378
"2061",2396,1,3,10,10,16.09,16.09
"2062",2396,1,18,26,24,32.764,50.186
"2063",2396,1,28,20,16,24.648,43.616
"2064",2396,1,29,16,26,61.034,-3.39600000000004
"2065",2396,1,2,28,28,41.272,41.272
"2066",2396,1,26,14,22,47.85,9.91399999999992
"2067",2396,1,24,28,16,-17.192,66.928
"2068",2396,1,27,16,24,55.184,8.17599999999996
"2069",2396,1,25,10,16,26.908,15.466
"2070",2396,1,1,0.4,2,-25.68088,-18.02712
"2071",2397,1,13,22,15,13.7134999999999,48.892
"2072",2397,1,11,12,14,26.594,22.78
"2073",2397,1,20,20,18,31.642,42.26
"2074",2397,1,7,18,24,55.148,16.49
"2075",2397,1,10,14,28,63.42,-26.782
"2076",2397,1,9,20,14,17.698,42.748
"2077",2397,1,12,16,14,26.594,32.676
"2078",2397,1,14,4,22,6.85,-27.4760000000001
"2079",2397,1,16,16,13,23.7955,32.068
"2080",2397,1,19,16,20,43.616,24.648
"2081",2397,1,18,24,26,50.186,32.764
"2082",2397,1,21,26,20,14.596,60.058
"2083",2397,1,6,24,12,-8.32000000000004,48.584
"2084",2397,1,8,26,16,-3.39600000000004,61.034
"2085",2397,1,17,16,10,15.466,26.908
"2086",2397,1,28,16,20,43.616,24.648
"2087",2397,1,5,12,24.6,49.93838,-11.95408
"2088",2397,1,15,10,8,12.572,11.85
"2089",2397,1,27,24,16,8.17599999999996,55.184
"2090",2397,1,23,14,20,42.748,17.698
"2091",2397,1,1,2,0.4,-18.02712,-25.68088
"2092",2397,1,22,20,20,38.68,38.68
"2093",2397,1,4,16,22,49.378,17.5239999999999
"2094",2397,1,26,22,14,9.91399999999992,47.85
"2095",2397,1,30,18,22,48.682,25.1779999999999
"2096",2397,1,3,10,10,16.09,16.09
"2097",2397,1,25,16,10,15.466,26.908
"2098",2397,1,29,26,16,-3.39600000000004,61.034
"2099",2397,1,2,28,28,41.272,41.272
"2100",2397,1,24,16,28,66.928,-17.192
"2101",2398,1,22,6.7,13,11.62738,10.865395
"2102",2398,1,6,14,17,35.1775,25.204
"2103",2398,1,10,14,14,27.706,27.706
"2104",2398,1,13,6,13.9,9.798655,8.39522000000001
"2105",2398,1,5,28,16,-17.192,66.928
"2106",2398,1,14,14,10,17.898,23.258
"2107",2398,1,15,6.7,16,15.45238,6.41789500000001
"2108",2398,1,11,10,22,38.122,-5.17400000000008
"2109",2398,1,12,8,18,23.722,4.65200000000004
"2110",2398,1,21,9.5,18,29.0905,9.26637500000004
"2111",2398,1,23,6.4,11,8.03822,10.48128
"2112",2398,1,19,12.5,17.8,35.62062,19.052555
"2113",2398,1,20,10.7,15,26.61358,18.779195
"2114",2398,1,28,9,12,17.48,16.0115
"2115",2398,1,30,3,12,-7.228,3.6755
"2116",2398,1,7,6,21.5,18.878375,-17.2715
"2117",2398,1,8,10,13.9,23.076655,17.96122
"2118",2398,1,9,26,8.9,-34.898345,40.85722
"2119",2398,1,18,4,13.8,-0.258579999999997,3.83487999999999
"2120",2398,1,29,7,14,14.084,10.6575
"2121",2398,1,16,8.9,12,17.23222,15.802655
"2122",2398,1,17,18.5,12,15.6655,36.353375
"2123",2398,1,26,8.9,12,17.23222,15.802655
"2124",2398,1,1,4,11.5,-2.119625,5.9035
"2125",2398,1,24,11.5,12.4,22.68418,21.503695
"2126",2398,1,27,14.2,12,22.70288,27.02302
"2127",2398,1,25,11,12,21.268,20.2115
"2128",2398,1,4,28,18,-7.55799999999998,68.212
"2129",2398,1,3,20,18,31.642,42.26
"2130",2398,1,2,18,14.6,25.14038,37.98592
"2131",2399,1,1,11.5,4,5.9035,-2.119625
"2132",2399,1,27,12,14.2,27.02302,22.70288
"2133",2399,1,4,18,28,68.212,-7.55799999999998
"2134",2399,1,30,12,3,3.6755,-7.228
"2135",2399,1,7,21.5,6,-17.2715,18.878375
"2136",2399,1,10,14,14,27.706,27.706
"2137",2399,1,11,22,10,-5.17400000000008,38.122
"2138",2399,1,13,13.9,6,8.39522000000001,9.798655
"2139",2399,1,14,10,14,23.258,17.898
"2140",2399,1,16,12,8.9,15.802655,17.23222
"2141",2399,1,19,17.8,12.5,19.052555,35.62062
"2142",2399,1,20,15,10.7,18.779195,26.61358
"2143",2399,1,22,13,6.7,10.865395,11.62738
"2144",2399,1,23,11,6.4,10.48128,8.03822
"2145",2399,1,2,14.6,18,37.98592,25.14038
"2146",2399,1,28,12,9,16.0115,17.48
"2147",2399,1,5,16,28,66.928,-17.192
"2148",2399,1,6,17,14,25.204,35.1775
"2149",2399,1,8,13.9,10,17.96122,23.076655
"2150",2399,1,9,8.9,26,40.85722,-34.898345
"2151",2399,1,12,18,8,4.65200000000004,23.722
"2152",2399,1,21,18,9.5,9.26637500000004,29.0905
"2153",2399,1,15,16,6.7,6.41789500000001,15.45238
"2154",2399,1,17,12,18.5,36.353375,15.6655
"2155",2399,1,18,13.8,4,3.83487999999999,-0.258579999999997
"2156",2399,1,29,14,7,10.6575,14.084
"2157",2399,1,26,12,8.9,15.802655,17.23222
"2158",2399,1,24,12.4,11.5,21.503695,22.68418
"2159",2399,1,3,18,20,42.26,31.642
"2160",2399,1,25,12,11,20.2115,21.268
"2161",2484,1,8,17,15,28.1785,35.3945
"2162",2484,1,23,12,10,18.106,19.652
"2163",2484,1,15,18,19,39.0655,34.04
"2164",2484,1,1,10,22,38.122,-5.17400000000008
"2165",2484,1,10,17,17,34.1605,34.1605
"2166",2484,1,9,17,17,34.1605,34.1605
"2167",2484,1,5,10.6,17,30.28082,15.17298
"2168",2484,1,24,16,10,15.466,26.908
"2169",2484,1,17,19,21,44.1185,32.3665
"2170",2484,1,16,20,19,35.1555,40.748
"2171",2484,1,28,12,10,18.106,19.652
"2172",2484,1,2,12,15,28.7435,22.172
"2173",2484,1,13,19,14,20.756,40.2135
"2174",2484,1,6,18.6,15,25.06202,39.68378
"2175",2484,1,3,20,12,10.792,39.656
"2176",2484,1,25,12,13,24.4555,22.832
"2177",2484,1,20,18,21,45.4655,28.688
"2178",2484,1,4,8,17,22.1995,7.58799999999998
"2179",2484,1,26,14,10,17.898,23.258
"2180",2484,1,21,16,19,40.7515,27.376
"2181",2484,1,11,17,19,40.1865,30.7025
"2182",2484,1,27,10,10,16.09,16.09
"2183",2484,1,22,16.5,10,14.5105,27.827375
"2184",2484,1,12,14,19,40.2135,20.756
"2185",2484,1,18,21,21,39.7565,39.7565
"2186",2484,1,7,14.1,17,35.22422,25.500955
"2187",2484,1,29,12,10,18.106,19.652
"2188",2484,1,19,17,21,46.2565,25.0205
"2189",2484,1,14,14,19,40.2135,20.756
"2190",2484,1,30,12,10,18.106,19.652
"2191",2485,1,11,19,17,30.7025,40.1865
"2192",2485,1,10,17,17,34.1605,34.1605
"2193",2485,1,18,21,21,39.7565,39.7565
"2194",2485,1,23,10,12,19.652,18.106
"2195",2485,1,8,15,17,35.3945,28.1785
"2196",2485,1,19,21,17,25.0205,46.2565
"2197",2485,1,12,19,14,20.756,40.2135
"2198",2485,1,9,17,17,34.1605,34.1605
"2199",2485,1,21,19,16,27.376,40.7515
"2200",2485,1,20,21,18,28.688,45.4655
"2201",2485,1,24,10,16,26.908,15.466
"2202",2485,1,1,22,10,-5.17400000000008,38.122
"2203",2485,1,6,15,18.6,39.68378,25.06202
"2204",2485,1,28,10,12,19.652,18.106
"2205",2485,1,13,14,19,40.2135,20.756
"2206",2485,1,7,17,14.1,25.500955,35.22422
"2207",2485,1,29,10,12,19.652,18.106
"2208",2485,1,15,19,18,34.04,39.0655
"2209",2485,1,25,13,12,22.832,24.4555
"2210",2485,1,30,10,12,19.652,18.106
"2211",2485,1,16,19,20,40.748,35.1555
"2212",2485,1,26,10,14,23.258,17.898
"2213",2485,1,5,17,10.6,15.17298,30.28082
"2214",2485,1,17,21,19,32.3665,44.1185
"2215",2485,1,22,10,16.5,27.827375,14.5105
"2216",2485,1,4,17,8,7.58799999999998,22.1995
"2217",2485,1,14,19,14,20.756,40.2135
"2218",2485,1,2,15,12,22.172,28.7435
"2219",2485,1,27,10,10,16.09,16.09
"2220",2485,1,3,12,20,39.656,10.792
"2221",2486,1,9,16,15,29.4035,32.728
"2222",2486,1,10,17,15.5,29.669875,35.2945
"2223",2486,1,11,15.5,16,32.5455,30.812375
"2224",2486,1,13,17,17,34.1605,34.1605
"2225",2486,1,2,16,15,29.4035,32.728
"2226",2486,1,14,18,18,35.882,35.882
"2227",2486,1,3,15.5,16,32.5455,30.812375
"2228",2486,1,18,22,22,40.6179999999999,40.6179999999999
"2229",2486,1,4,14,16,32.676,26.594
"2230",2486,1,30,14,15,30.1855,27.428
"2231",2486,1,29,13.5,15,30.0335,26.109875
"2232",2486,1,28,14,15,30.1855,27.428
"2233",2486,1,12,16,16,32.224,32.224
"2234",2486,1,8,14,15,30.1855,27.428
"2235",2486,1,6,15.5,14.7,28.988245,31.466405
"2236",2486,1,5,14.7,14,27.56978,29.440495
"2237",2486,1,15,19,19,37.3885,37.3885
"2238",2486,1,7,14.5,15.5,31.483625,28.442625
"2239",2486,1,19,23,23,41.2645,41.2645
"2240",2486,1,23,25,25,41.9125,41.9125
"2241",2486,1,21,25,25,41.9125,41.9125
"2242",2486,1,20,24,24,41.696,41.696
"2243",2486,1,1,14,18,37.69,23.258
"2244",2486,1,22,25,26,46.328,37.3335
"2245",2486,1,16,20,20,38.68,38.68
"2246",2486,1,26,14,14.5,28.944375,27.6365
"2247",2486,1,25,14,14,27.706,27.706
"2248",2486,1,24,25,16,2.66800000000005,58.1035
"2249",2486,1,27,14.5,14,27.6365,28.944375
"2250",2486,1,17,21,21,39.7565,39.7565
"2251",2487,1,10,15.5,17,35.2945,29.669875
"2252",2487,1,1,18,14,23.258,37.69
"2253",2487,1,9,15,16,32.728,29.4035
"2254",2487,1,13,17,17,34.1605,34.1605
"2255",2487,1,7,15.5,14.5,28.442625,31.483625
"2256",2487,1,18,22,22,40.6179999999999,40.6179999999999
"2257",2487,1,14,18,18,35.882,35.882
"2258",2487,1,8,15,14,27.428,30.1855
"2259",2487,1,19,23,23,41.2645,41.2645
"2260",2487,1,4,16,14,26.594,32.676
"2261",2487,1,3,16,15.5,30.812375,32.5455
"2262",2487,1,5,14,14.7,29.440495,27.56978
"2263",2487,1,11,16,15.5,30.812375,32.5455
"2264",2487,1,16,20,20,38.68,38.68
"2265",2487,1,15,19,19,37.3885,37.3885
"2266",2487,1,28,15,14,27.428,30.1855
"2267",2487,1,2,15,16,32.728,29.4035
"2268",2487,1,22,26,25,37.3335,46.328
"2269",2487,1,23,25,25,41.9125,41.9125
"2270",2487,1,6,14.7,15.5,31.466405,28.988245
"2271",2487,1,20,24,24,41.696,41.696
"2272",2487,1,24,16,25,58.1035,2.66800000000005
"2273",2487,1,29,15,13.5,26.109875,30.0335
"2274",2487,1,12,16,16,32.224,32.224
"2275",2487,1,30,15,14,27.428,30.1855
"2276",2487,1,27,14,14.5,28.944375,27.6365
"2277",2487,1,21,25,25,41.9125,41.9125
"2278",2487,1,17,21,21,39.7565,39.7565
"2279",2487,1,25,14,14,27.706,27.706
"2280",2487,1,26,14.5,14,27.6365,28.944375
"2281",2488,1,4,25.5,26.1,44.6409050000001,39.142145
"2282",2488,1,3,25.5,21.6,24.4815800000001,55.248095
"2283",2488,1,13,21,25.5,56.544875,21.8105000000001
"2284",2488,1,18,25.5,25.5,41.940125,41.940125
"2285",2488,1,5,25.5,22.5,28.4956250000001,52.927625
